,Id,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
216,1507,522,7,William Andrews Clark Memorial Library,Gilbert 1600,35,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9913849053606533,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,"We were happy to check our copy for you, but unfortunately, there are no annotations or markings of any kind, save a note in pencil – presumably by a bookseller – that reads, “The rare first edition.” ",,Yes,C
217,1508,523,7,"Cornell University Library, Carl A. Kroch Library",Gilbert 1600,35,https://newcatalog.library.cornell.edu/catalog/4988598,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,ed. corr. checked via Form,,,,,Yes,B
218,1509,524,7,Othmer Library of Chemical History,Gilbert 1600,35,https://othmerlib.sciencehistory.org/search/o45972160,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,"Fabrizio Padovani, Tractatus duo alter de ventis alter perbrevis de terraemotu (Bologna: Apud Ioannem Baptistam Bellagambam, 1601)",,,,I have thoroughly examined both copies of Gilbert and I am very sorry to report that neither has a single annotation.  They are both very clean and boring.,,Yes,B
219,1510,525,7,The University of Michigan Library,Gilbert 1600,35,https://search.lib.umich.edu/catalog/record/990014847870106381,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"There are no annotations, with the exception of the title page (ownership) and page 47, which might be a correction made by the printer or corrector, if other copies of this edition include the same correction. I have attached images.",,Yes,B
220,1511,526,7,Rutgers University Libraries,Gilbert 1600,35,https://bit.ly/3EfOMQs,,Yes,Yes,No,No,No,No,No,No,No,No,No,,"Our catalog is a little confusing here: this record points to two versions of Gilbert's De magnete, one microfilm and another online, both versions of the same copy (I believe) from Early English Books. We don't own a physical copy, I'm sorry to say.",,,,,No,
221,1512,527,7,Boston Athenæum,Gilbert 1633,37,http://catalog.bostonathenaeum.org/vwebv/holdingsInfo?bibId=218867,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I checked and wasn't surprised not to see marginalia. The library, even from our founding in 1807, preferred clean copies. I attach two images: one of the title page with a couple handwritten additions and page 219 where the printed marginalia note differed from other pages.",,Yes,B
222,1513,528,7,"Smithsonian Libraries, Dibner Library",Gilbert 1633,37,https://siris-libraries.si.edu/ipac20/ipac.jsp?menu=search&aspect=power&profile=liball&index=UTILEXP&term=9432968,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,I was able to look through Gilbert’s De magnete (1633) in the Dibner Library. No readers have left any comments or annotations in the volume.,,Yes,C
223,1514,529,7,"Linda Hall Library of Science, Engineering & Technology",Gilbert 1633,37,https://catalog.lindahall.org/permalink/01LINDAHALL_INST/19lda7s/alma991565383405961,https://na02.alma.exlibrisgroup.com/discovery/delivery/01LINDAHALL_INST:LHL/1297197970005961,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,,,,,"it has no annotations, marginalia, bookplates, or ex libris inscriptions.",,Yes,A+
224,1515,530,7,University of Oklahoma Libraries,Gilbert 1633,37,https://ou-primo.hosted.exlibrisgroup.com/permalink/f/sl6asd/NORMANLAW_ALMA21406431770002042,https://repository.ou.edu/uuid/80b5fb92-cff1-5262-9f14-61cd7477e5f7?solr_nav%5Bid%5D=7b2201e4f243f69be74c&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=2#page/1/mode/2up,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,,engravings bound within respective chapter,,"I did as you requested and looked at the book this morning and found no annotations within the text.  I found some ownership and sales marks on the front pastedown, the recto of the first free end paper, and the bottom of the title page.",,Yes,A+
225,1516,531,7,Caird Library and Archive,Gilbert 1600,35,https://www.rmg.co.uk/collections/library/rmgl-12403,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,more on request,,,,,Yes,B
226,1517,532,7,Othmer Library of Chemical History,Gilbert 1633,37,https://othmerlib.sciencehistory.org/search/o18129278,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"I have thoroughly examined both copies of Gilbert and I am very sorry to report that neither has a single annotation.  They are both very clean and boring.
The 1633 edition has the owner’s name on the title page, which you can see by clicking on the thumbnail image on the catalog listing, https://othmerlib.sciencehistory.org/record=b1033707~S2, but that is it.","Roy G. Neville; purchase; 2004.
Provenance: Owner's name inscribed in ink on t. p.: ""D. Rutherford.""
Provenance: Stamp in black ink on verso of plate facing p. 169: ""Ex Libris Medicae Societatis Edinensis.""",Yes,B
227,1518,533,7,University of Wisconsin-Madison Libraries,Gilbert 1633,37,https://search.library.wisc.edu/catalog/999851535102121,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,unfortunately there were no annotations except for on the title page of the 1600 book,,Yes,C
228,1519,534,7,Biblioteca Nacional de México,Gilbert 1600,35,https://catalogo.iib.unam.mx/F/9VLG58VNGUMY5JM3744JS6AXBGBHG64ANJTP88ANKGB1IX33A1-00020?func=full-set-set&set_number=009595&set_entry=000001&format=999,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"En otro correo desde mi teléfono le enviaré las imágenes de la obra de su interés. En ellas se incluyen todas las páginas que cuentan con marginalia. 
Incluyo además fotografías de la encuadernación y de los cortes del libro. Para nuestras bibliotecas novohispanas esto es relevante, ya que en ellas se asentaba el hierro que distinguía la pertenencia de los libros a una biblioteca en específico. En el caso de este ejemplar la llamada ""marca de fuego"" corresponde al convento de la Merced de México.
Estaré al tanto de sus mensajes por si presenta alguna duda.
Spanische Anmerkungen",,Yes,B
229,1521,536,7,"University of Toronto, Thomas Fisher Rare Book Library",Gilbert 1628,36,https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106316740306196,,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,," Title page and plates 1, 2 and 11 wanting; supplied in facsimile.
Verso of p. 115 blank and unnumbered.","title page for our 1628  edition as well as plates 1, 2 and 11 are wanting from our edition and were supplied in photo facsimile and tipped in.",Yes,"Unfortunately I don’t have anything exciting to report - I flipped through both of these copies and there do not seem to be any annotations in either.  I also noted that the title page for our 1628  edition as well as plates 1, 2 and 11 are wanting from our edition and were supplied in photo facsimile and tipped in.",Stillman Drake,Yes,A
230,1522,537,7,"University of Toronto, Thomas Fisher Rare Book Library",Gilbert 1600,35,https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106043176906196,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,,,,,Unfortunately I don’t have anything exciting to report - I flipped through both of these copies and there do not seem to be any annotations in either.,,Yes,A
231,1523,538,7,University of Wisconsin-Madison Libraries,Gilbert 1629,55,https://search.library.wisc.edu/catalog/999851793802121,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,unfortunately there were no annotations except for on the title page of the 1600 book,,Yes,C
232,1524,539,7,State Library Victoria,Gilbert 1600,35,http://search.slv.vic.gov.au/permalink/f/1cl35st/SLV_VOYAGER39283,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,It doesn't have any annotations save for two very small marks on the title page,,Yes,B
233,1525,540,7,Egyetemi Könyvtár és Levéltár,Gilbert 1633,37,http://aleph.elte.hu/F/P6Q3GG7UFQEU8AF8AFLVJNSQ9UTIFI6GRL38RFPRNLMDRL3VSV-01663?func=full-set-set&set_number=596105&set_entry=000001&format=999,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"we have reviewed the volume for annotations, which only one can be found on the front page",,Yes,B
234,1526,541,7,Princeton University Library,Gilbert 1600,35,https://catalog.princeton.edu/catalog/9924727773506421,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"De magnete, magneticisque corporibus, et de magno magnete tellure ((ex) 8282.39q) does not have annotations.",,Yes,B
235,1527,542,7,Bibliotecas da Universidade de Coimbra,Gilbert 1600,35,"http://webopac.sib.uc.pt/search~S17*por?/Xde+magnete&searchscope=17&SORT=D/Xde+magnete&searchscope=17&SORT=D&SUBKEY=de+magnete/1,5,5,E/frameset&FF=Xde+magnete&searchscope=17&SORT=D&5,5,?save=b2655981",,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,"scan requested, 130€",,Yes,"Pages with handwritten notes: 41, 54, 90, 91, 98, 100, 101, 105, 107, 113, 123, 126, 127, 128, 133, 135, 145, 186, 187, 189, 193; ; [14] pages with the handwritten “Index Rerum et Verborum”, at the end of the work.
Underlined pages: page “Verborum quorundam interpretatio”; 23, 71, 72, 73, 75, 80, 84, 90, 97, 103, 106, 111, 112, 113, 118, 119, 120, 121, 123, 124, 125, 126, 127, 128, 129, 132, 133, 134, 135, 137, 138, 140, 141, 142, 148, 149, 162, 166, 167, 170, 172, 184, 186, 187, 189, 193, 205, 219, 237.
Annotations in the current title (chapter indication): 29/33, 35/37, 39, 41, 43, 45, 47, 49, 51, 53, 55, 57, 59, 61, 63, 65, 67, 69, 71, 73, 75, 77/81, 83, 85/91, 93, 95/97, 99, 101, 103, 105, 107, 109, 111, 113, 117, 119, 121, 123, 125, 127, 129, 131, 133, 135, 137, 139, 141, 143, 145, 147, 149, 151, 153, 155, 157, 159, 161, 163, 165, 167, 169, 171, 173, 175, 177, 179, 181, 183, 185, 187, 189, 191, 193, 195, 197, 199, 201, 203, 205, 207, 213, 215, 225, 227, 229, 231, 233, 235, 237, 239.
Index Rerum et Verborum ist aus 1628 edition",,Yes,A+
236,1528,543,7,Biblioteca Nacional de Portugal,Gilbert 1600,35,http://id.bnportugal.gov.pt/bib/catbnp/1207884,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Our only copy of the De magnete, magneticisque corporibus, et de magno magnete tellure..., London, 1600 (shelfmark S.A. 4747 V.) bears practically no handwritten annotations.
The exceptions are:
- An unidentified mark of reader or ownership in the title page (below the imprint), being “J. B. Leg. [?]”
- A few lines of text underlined (mainly in the initial pages);
- An handwritten correction of a word in page 47, line 19: “cè; ita Carabe, res oblate; xxxxx aut [handwritten] rapiens paleas, vt Scaliger ex Abo-“;
- Two handwritten annotations on the left margin of page 166, made in pencil, one aside the final paragraph of chapter VIII, the other aside the initial decorated capital of chapter IX. They are both so faded that I cannot read them.
In brief, the book has no critic or complementary hand notes, or, as you said, handwritten additions of substance.
I inform you that this copy of ours is in very good condition, and it is bound in parchment.",,Yes,B
237,1529,546,7,"University of Cambridge, Sidney Sussex College",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21394280760003606,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"I have checked our copy of William Gilbert, De magnete (I.F.22) and can report that there are no annotations whatsoever.",,Yes,B
238,1530,547,7,"University of Cambridge, Trinity College Library",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_CON_TRImig10000153219,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Our copy is very clean, I’m afraid.  The second fly leaf has a Bacon quote transcribed on it as pictured.  The only other annotations are on the title page again as indicated, with the most significant being that of John Flamsteed’s ownership.  There did not appear to be any other annotations throughout the text.",,Yes,B
239,1531,548,7,University St Andrews,Gilbert 1600,35,https://encore.st-andrews.ac.uk/iii/encore/record/C__Rb1692337,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"there are no annotations in either book, only the ownership inscriptions and signatures which are noted in the catalogue entries.",From the Typographical Collection of the University of St Andrews. ,Yes,B
240,1532,549,7,"University of Strathclyde, Andersonian Library",Gilbert 1600,35,https://suprimo.lib.strath.ac.uk/permalink/f/2esacs/SUALMA2143847470002996,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,"Image 1
Gilbert 1600
https://suprimo.lib.strath.ac.uk/permalink/f/17m2831/SUALMA2143847470002996
John Anderson’s book plate on end paper, added following his death in 1796 when the books were added to the library of Anderson’s Institution.
https://atom.lib.strath.ac.uk/anderson-john-1726-1796-natural-philosopher
Image 2
Gilbert 1600
https://suprimo.lib.strath.ac.uk/permalink/f/17m2831/SUALMA2143847470002996
Shelf location of the Anderson’s Institution library on the front fly leaf recto.
Image 3
Gilbert 1600
https://suprimo.lib.strath.ac.uk/permalink/f/17m2831/SUALMA2143847470002996
Inscription on the title page and amended date.",,,,John Anderson,Yes,B
241,1533,552,7,"University of Birmingham, Cadbury Research Library",Gilbert 1600,35,https://birmingham-primo.hosted.exlibrisgroup.com/permalink/f/vmc2c6/44BIR_ALMA_DS21109050540004871,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I have checked through every page within our copy of this book and taken some images for you (please see attached PDF document), sorry that these iPhone photographs are not higher quality.  If you find that any of the existing images aren’t quite clear enough for you, then just let me know and I can re-take any images for you when I am next on campus and able to access our book stores again.
Just to most directly answer your queries now, I can confirm there are no handwritten comments within our copy, despite this copy being interleaved with blank pages – presumably in anticipation of reader comment.
There are, however, present; some signatures on the title-page, as well as a number of hand emendations, and instances of hand underlining on certain pages.  All examples that have been identified have been photographed for you and included in the PDF document, in case these are of interest.
You will also see in the attached PDF an image of an article that was published in a newspaper, evidently from many years ago.  This press-cutting is laid loosely within our copy; I contacted our former Rare Book Librarian (he has recently retired) to check, and he does not believe that the press-cutting refers specifically to our copy of the book.  We suspect, then, that the inclusion of this by a previous owner may have been for contextual information around the history of Gilbert’s work, and perhaps particularly to note the references to emendations which are known to appear in multiple copies of the work.",,Yes,B
242,1534,553,7,University of Bristol Libraries,Gilbert 1600,35,https://bris.on.worldcat.org/v2/oclc/1051495154,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"A quick look at the copy here suggests that there are few very succinct pencil annotations but not a great number presumably made by Silvanus P. Thompson, former owner of the book, as part of his work on translating and commenting on the text at the very end of the nineteenth century and dawn of the twentieth century",Provenance: From the library of Prof. Silvanus P. Thompson,Yes,B
243,1535,558,7,"University of Cambridge, Pembroke College",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21408623420003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Entered 7 December 1599.
Bequeathed to Pembroke College by Lancelot Andrewes (1555-1626), Master of Pembroke (1589-1605) and later Bishop of Chichester, Ely and Winchester; book label recording his donation (""Ex dono Lanceloti Andrews Episcopi Wintoniensis Coll. Cust. 1589"") on front pastedown; Pembroke College Library bookplate, dated 1700. PEM-LS
Rebound in 20th cent. dark brown leather. PEM-LS",,,"I have examined Gilbertus’ _De Magnete_ (Pembroke 10.9.9) for you and I have several subtle reader marks to report (all represented in the attached photos). The title page has two small annotations (top left in the gutter; right-hand margin between title and top of printer’s device). Indeed, as the catalogue notes there is a small correction on p. 11 of one of the Greek characters (7 lines from the bottom). Another handwritten correction in ink on p. 22 (quale to qualis). The catalogue notes that in many copies there are corrections additionally on pp. 47 and 63. To my eye, I did not see corrections on these two pages, but I am attaching images so you can be certain. I did find one additional reader mark on p. 218: a small cross in the fore-edge margin on line 13. There is also an historic library shelf mark on the fore edge.
The catalogue notes that the book was rebound in the 20th century (1985); unfortunately, if there were any original flyleaves with annotations, they are no longer extant, replaced by 3 modern (blank) flyleaves in the front and the back. ","Bequeathed to Pembroke College by Lancelot Andrewes (1555-1626), Master of Pembroke (1589-1605) and later Bishop of Chichester, Ely and Winchester; book label recording his donation (""Ex dono Lanceloti Andrews Episcopi Wintoniensis Coll. Cust. 1589"") on front pastedown; Pembroke College Library bookplate, dated 1700. Rebound in 20th cent. dark brown leather.",Yes,B
244,1536,559,7,"University of Cambridge, Trinity Hall",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21395605510003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"in many copies, errata are corrected in ink manuscript on pages 11, 22, 47 and 63.",,,there are no handwritten additions. There is only one small annotation. I attach a photograph in case it is relevant.,,Yes,B
245,1537,560,7,"University of Cambridge, Gonville and Caius College Library",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21421383850003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I have attached a photograph of its sole annotation, on page 47 (leaf D6r).",,Yes,B
246,1538,561,7,"University of Cambridge, St John's College",Gilbert 1600,35,https://idiscover.lib.cam.ac.uk/permalink/f/t9gok8/44CAM_ALMA21415653410003606,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"As you'll see, there are photos -- quick phone snaps -- of three pages of Aa.1.4; the other two items you listed are without manuscript annotations.",,Yes,B
247,1539,562,7,Eton College,Gilbert 1600,35,https://catalogue.etoncollege.com/B18397,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,https://catalogue.etoncollege.com/B18398,The book is bound with this item https://catalogue.etoncollege.com/B18398,,,the only annotations I could see are a small correction on p. 47 (half page “non rapiens paleas” was corrected with “aut rapiens paleas”) and the list of the two titles on the flyleaf (our copy is bound with another work).,"Possibly from the library of John Harrison, Head Master (1630-1636) and Fellow of Eton.",Yes,B
248,1540,563,7,University of Glasgow Library,Gilbert 1600,35,https://eleanor.lib.gla.ac.uk/record=b1755878,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
249,1541,564,7,King's College London Library,Gilbert 1600,35,https://kcl.primo.exlibrisgroup.com/permalink/44KCL_INST/18uoi69/alma990011294800206881,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,I have looked through our copy of Gilbert and have found no handwritten additions at all -- it is a remarkably clean text.,"Bookplate on front pastedown: ""Library of King's College London. The Sir Charles Wheatstone Collection.""",Yes,B
250,1542,565,7,"University of Oxford Libraries, Balliol College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Imperfect: Wants the map. - MS additions: Ink corrections to pages 11, 22 and 47 (but not 63).",,,"I've had a look at our copy now and I'm afraid that it is very clean in terms of annotation with nothing beyond the ink corrections of errata which I believe are commonly noted on pages 11, 22 and 47, although not on page 63. ","Provenance name: Wendy, Thomas, Sir, 1613-1673. - Provenance note: Probably presented to the library by Sir Thomas Wendy's heirs in 1677 (information derived from the college Benefactions Book)",Yes,B
251,1543,566,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"p11 (17, 25, 29), p22 (18), p39 (12), p42 (24), p130 (4), p200 (9), p221 (15)",,Yes,B
252,1544,567,7,"University of Oxford Libraries, Brasenose College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"MS additions: 1st free endpaper has short essay in Latin dated 14 Sept. 1774 and signed 'H', presumably Hollmann. - MS additions: Some manuscript underlining through text. - MS additions: Ink corrections to pages 11, 22 and 47 (but not 63). ",,,"There are the usual corrections on pages 11, 22, and 47.
There are ink underlinings on leaves *2 verso, *4 recto and verso, A4 recto and a vertical line marking a particular paragraph on *5 recto.
There are vertical pencil lines marking particular paragraphs on leaves D6 verso, E2 recto and verso, E3 recto and verso, E4 recto and verso, E8 recto (not sure if you need photos of all of these? so far I have just sent an example of E2)","Provenance name: Hollmann, Samuel Christian, 1696-1787 - Provenance name: Beckmann, Johann, 1739-1811 - Provenance name: Feilitzsch, Freiherr von (Ottokar Fabian Karl), 1817-1885 - Provenance name: Stocker, William Nelson - Provenance name: William Wesley & Son - Provenance note: Manuscript inscription on title page verso: ""SC [?] Hollmann Götting 1749"" and in another hand: ""Johann Beckmann Göttingen 1787"" and another hand: ""Dr ph.et med. Frh. v. Feiletzsch ..."". Probably Samuel Christian Hollmann, 1696-1787, and Johann Beckmann, 1739-1811, who edited some of Hollmann's works. Feilitzsch was a German physicist. - Provenance note: Bookseller's label on verso of first free endpaper: ""William Wesley, bookseller & publisher, 28, Essex Street, Strand, London"". - Provenance note: Ms. note on inside of upper board: W.N. Stocker Oct. 16. 1886. - Provenance note: Printed label on inside of upper board: This book belonged to W.N. Stocker ... Fellow of BNC 1877-1949. His books were bequeathed to the Library of the Clarendon Laboratory and this particular volume has been handed over on loan to Brasenose College Library.",Yes,B
253,1545,568,7,"University of Oxford Libraries, Corpus Christi College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Ink corrections to pages 11, 22 and 47 (but not 63). - Imperfect: Folded plate is torn. - MS additions: Manuscript list of contents on verso of first free endpaper. - MS additions: Some manuscript marginal notes in contemporary hand and also on verso of final blank leaf.",,,"I can confirm that the manuscript annotations are those detailed in the catalogue record on SOLO, namely: pages 11, 22 and 47 (though not on p. 63). There is also a small correction on p.3 ","Provenance name: Spenser, John, 1559-1614 - Provenance note: Manuscript inscription on title page of first bound item: ""Liber Collegij Corporis Christi ex testamento Johan[n]is Spenseri S. Th. D. ejusdem Collegij Præsidentis ... obiit April. 3. 1614"".",Yes,B
254,1546,569,7,History of Science Museum Library,Gilbert 1600,35,https://discover.libraryhub.jisc.ac.uk/search?author=Gilbert&title=magnete&date=1600%2C%201629%2C%201628%2C%201633&document-type=book&document-format=online&document-format=print&language=lat&rn=3&for=oxf,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Opera Lactantii,,,,As before this book has no annotations and only one sentence handwritten in the front as per ‘image 2’.,,Yes,B
255,1547,570,7,"University of Oxford Libraries, New College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"BT1.4.2 from our collections does not contain annotations.
We have checked again the pages you have stipulated, and there is one correction to p. 22 – as per the attached.",,Yes,B
256,1548,571,7,"University of Oxford Libraries, Queens College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"MS spine title: ""Gilbertvs de Magnete."". - MS additions: MS notes on recto of second free end-paper, and on verso of first free end-paper following last printed leaf (V6) at end of text. ",,,"I have not been able to find any marginalia, although it has a Joseph Williamson ownership inscription on the title page, and notes on the front and rear endpapers.
You have probably seen the details from the catalogue:
Notes for Queen's College Library, Vault: Sel.f.63 Bookplate: Queen's College bookplate on pastedown of upper cover, and on verso of title page. - Binding: Limp vellum; chain staple mark on upper cover; MS spine title: ""Gilbertvs de Magnete."". - MS additions: MS notes on recto of second free end-paper, and on verso of first free end-paper following last printed leaf (V6) at end of text. - Provenance name: Williamson, Joseph, Sir, 1633-1701. [unverified]. - Provenance note: MS signature of Joseph Williamson on recto of title page. - Provenance note: Queen's College Library stamp (round) on recto of title page, and on verso of final printed leaf. - Prev. shelfmark: 392.G.26. - Prev. shelfmark: 393.G.20. - Prev. shelfmark: 32/ff/14.","Provenance note: MS signature of Joseph Williamson on recto of title page. - Provenance note: Queen's College Library stamp (round) on recto of title page, and on verso of final printed leaf.",Yes,B
257,1549,572,7,"University of Oxford Libraries, St John's College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,two other items,"titles and ""112"" inscribed on fore-edge. Bound with: 2 other works.
I have just checked our copy of this book and it contains version B. I have also attached a picture to show this.",,,I have examined the item and can confirm there are no handwritten annotations or additions to the book. The copy we hold here is in almost pristine condition. ,"Provenance name: Paddy, William, ca. 1553-1634. - Provenance note: College ex dono inscription of William Paddy, dated 1602.",Yes,B
258,1550,573,7,"University of London, Senate House Libraries",Gilbert 1600,35,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1984834?suite=shl,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Here are pictures from the Durning-Lawrence copy of De Magnete from 1600. Some ink blots, but the only corrections are on pp. 130 and 142.",ULL [D.-L.L.] copy is from the library of Sir Edwin Durning-Lawrence,Yes,B
259,1551,574,7,"University of London, Senate House Libraries",Gilbert 1600,35,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1984834?suite=shl,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"There are manuscript corrections within the text on pages 11, 47, 62, 72, 142 and 230.
Because there’s a lot of user interaction, I didn’t feel I could responsibly photograph it all under the heading “user query”: you’ll need to put in a reprographics request for that. I’ve done up to page 62, and then specific pages with printers’(?) corrections, and one extra reader’s mark which was a word, not underlining, quotation marks or a fist. There is less interaction as the text progresses. When a photo does not capture an entire page, there are no other markings on that page; I homed in on the manuscript interaction.
Here is a list of pages beyond 61 which are marked in some way:
62-3, 64-5, 66-7, 68-9, 70-71, 75, 77, 83, 95, 107, 111 (very light marginal markings on this page), 115, 116-9, 145 (“History” written next to the top diagram – I think I sent you this page), 151-4, 161 (1 fist), 163, 187, 232 (inverted commas in margin next to lines 16 and 17), 24
It’s mostly fists and underlinings. Page 240 is interesting: the errata are crossed out, and “correcta” is written next to the word “errata”. ","ULL [S.L.] copy is from the library of Sir Louis Sterling, with inscriptions on t.p. of Nico. Penny and Tho. Cheke. Bookplate on t.p. verso of Norwich Cathedral Library. Former shelfmark, F.e.29 on label on front paste-down and pencilled on t.p.",Yes,B
260,1552,575,7,"University of London, Senate House Libraries",Gilbert 1600,35,https://encore.libraries.london.ac.uk/iii/encore/record/C__Rb1984834?suite=shl,https://primarysources.brillonline.com/browse/the-augustus-de-morgan-collection/guilielmi-gilberti-colcestrensis-medici-londinensis-de-magnete-magneticisque-corporibus-et-de-magno-magnete-tellure-physiologia-noua-plurimis-argumentis-experimentis-demonstrata-de-magnete-magneticisque-corporibus;morgb19848341?search=%22De%20magnete%22&searchStart=0&searchTotal=2&search-go=&q=%22De+magnete%22&sort=true&fq=collection%3A%22the-augustus-de-morgan-collection%22,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"10.1163/9789004409286_MOR1-b19848341 
Scans von Alexander van Dijk <adv25@cam.ac.uk>",,,"Here are pictures of the De Morgan copy of De Magnete, 1600: Augustus De Morgan’s note on the title page, and manuscript corrections within the text on pages 11, 22, 47 and 130.
In 575, the annotation on pg.4 reads ""Pixisnatica"". This is the only annotation I found hard to capture completely in a photo.","ULL [DeM] copy is from the library of Augustus De Morgan, with his note on t.p., 5 Aug. 1854.",Yes,B
261,1553,576,7,"University College London, UCL Library",Gilbert 1600,35,https://ucl-new-primo.hosted.exlibrisgroup.com/permalink/f/1aqq6ji/UCL_LMS_DS21173320980004761,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Except in the first pages, the owner wrote his initials and a date in one book and the other one the same plus a whole page handwritten. ","Inscription on title page: ""Robt. Parker"".From the Library of Edward Holme M.D., of Manchester, bequeathed 1847; with his signature on the pastedown endpaper and manuscript notes on the author on the front flyleaf.",Yes,B
262,1554,577,7,"Leeds University Library, Brotherton Collection",Gilbert 1600,35,https://leeds.primo.exlibrisgroup.com/permalink/44LEE_INST/13rlbcs/alma991002258499705181,https://explore.library.leeds.ac.uk/special-collections-explore/286372,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,,,,I've taken a good look through our holding of this (wonderful!) book and I'm afraid that there are no annotations or other markings.,,Yes,A+
