Id,polarity,mineralogy,specimen,natural history,medicine,doxography,causal explanation,magnetic force,sphere of activity,attraction/repulsion,theoretical,compass,instrument,direction,practice,declination,navigation,inclination,astronomy/astrology/cosmology,Copernicanism,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
1423,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426,7,British Library,Gilbert 1600,35,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01001421007,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,online form used,,,,,Yes,B
1425,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,428,7,British Library,Gilbert 1628,36,http://explore.bl.uk/BLVU1:LSCOP-ALL:BLL01001421008,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,online form used,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,"However after consulting them all, I can report that the only copy with any type of manuscript annotations is that with shelfmark 33.b.20., containing underlined text in the section between pages 210 & 226.","Ownership: Copy at C.112.e.3. Probably formerly owned by Sir Hans Sloane (1660-1753), whose library became one of the founding collections of the British Museum and the British Library. Black octagonal ""Museum Britannicum"" stamp indicates likely Sloane ownership. This stamp was intended to be stamped on Sloane's books alone but the stamp was used for later acquisitions too.
previously in the collection of King George III
https://www.bl.uk/collection-guides/the-kings-library",Yes,B
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,429,7,Bibliothèque nationale de France ,Gilbert 1633,37,https://catalogue.bnf.fr/ark:/12148/cb305062603,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,online form used,,,"- inside the text, there is one ink annotation/correction (?) manuscript p. 180 : Please find attach to this mail a picture.
- on the title page, there are 3 ink manuscripts annotations that seem concern origin of this copy (ex bibliotheca coventus ...), inventory (in ... catal 15 martii 1704) and the printing place (ex logo ...); We can see aloso under the date printing a signature. Please find attach to this mail a picture.",OP,Yes,B
1431,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,7,Bibliothèque nationale de France ,Gilbert 1600,35,https://catalogue.bnf.fr/ark:/12148/cb30506259w,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,online form used,,,"Fol-S-383 :  le volume n'est pas annoté, mais un nom est corrigé, p. 2 : ""Chinocrates"" => en marge : ""Dino""
reliure maroquin citron aux armes de Jacques Auguste de Thou",Jacques Auguste de Thou,Yes,B
1432,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,7,Bibliothèque nationale de France ,Gilbert 1600,35,https://catalogue.bnf.fr/ark:/12148/cb30506259w,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,online form used,,,"Fol-S-1141 (2) : reliure veau fauve, dos anciennement restauré par une pièce de basane ; recueil en provenance d'un collège jésuite non identifié. On trouve quelques marques de lecture dans le texte dont vous trouverez quelques photographies ci-joint (https://we.tl/t-2rMS5uh8D0) :
- phrases soulignées : f. *2 verso ; *5 recto
- notes marginales en latin ou en grec : f. *4 verso et *5 recto ; p. 13, 22, 57
- corrections dans le texte : p. 47",SJ,Yes,B
1435,0.16666666666666666,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.027777777777777773,0.027777777777777773,0.027777777777777773,0.027777777777777773,0.027777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,7,"Universitat de Barcelona, CRAI Biblioteca de Fons Antic",Gilbert 1633,37,https://cercabib.ub.edu/permalink/34CSUC_UB/13d0big/alma991003355449706708,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,,engravings on separate sheets at the end of the binding,,"I'm sorry to tell you that there is not a single annotation on this copy.

""Copernicano"" auf Titelseite",,Yes,A+
1438,0.14545454545454545,0.1,0.1,0.1,0.1,0.1,0.06363636363636363,0.06363636363636363,0.03636363636363636,0.03636363636363636,0.06363636363636363,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.02727272727272727,0.02727272727272727,441,7,Det Kongelige Bibliotek,Gilbert 1600,35,https://soeg.kb.dk/permalink/45KBDK_KGL/1pioq0f/alma99122748143205763,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Most interesting is the book from 1600, it has the signature of Petrus Scavenius on the title page. At the last page (p. 240) is added a handwritten line to the list of erratas. Actually the book from 1600 have some marks in the inner margin at some of the pages. I send you just one example (p. 33), to see if that is of any interest too you. The other pages with that kind of marks (NB, "" and small numbers) are 3, 5, 7, 23, 35, 49, 50. ",Petrus Scavenius,Yes,B
1443,0.1319332256327409,0.06192784060312334,0.06192784060312334,0.06192784060312334,0.06192784060312334,0.06192784060312334,0.10823909531502417,0.10823909531502417,0.06569736133548734,0.06569736133548734,0.10823909531502417,0.0043080236941303255,0.0043080236941303255,0.0043080236941303255,0.0043080236941303255,0.0,0.0,0.0,0.04254173397953693,0.04254173397953693,447,7,Książnica Pomorska,Gilbert 1628,36,https://primo-48kps.hosted.exlibrisgroup.com/permalink/f/7rrdt8/48KPS_KPS01000293988,https://zbc.ksiaznica.szczecin.pl/dlibra/publication/23013/edition/23764,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,"Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue
engravings on separate sheets at the end of the binding",,,,Yes,A+
1454,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,7,Biblioteca Nacional de España,Gilbert 1628,36,http://catalogo.bne.es/uhtbin/cgisirsi/x/0/0/57/5/3?searchdata1=481435{CKEY}&searchfield1=GENERAL^SUBJECT^GENERAL^^&user_id=WEBSERVER,http://bdh-rd.bne.es/viewer.vm?id=0000233367&page=1,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,No,"Anotaciónes manuscritas de propiedad: ""De la Libreria de S. Cayetano de Mad."" ""Librería de S.n Cayetano. Madrid"". Anotación manuscrita de Propiedad tachada: ""De Don García Salzedo Coronel"". Sello: ""BR""","García de Salcedo Coronel (ca. 1592-1651)
Convento de San Cayetano (Madrid)",Yes,A+
1457,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.1724137931034483,0.10344827586206896,0.0,0.0,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.10344827586206896,0.10344827586206896,472,7,The National Library of Israel,Gilbert 1600,35,https://www.nli.org.il/he/books/NNL_ALEPH002968471/NLI,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1458,0.14322747893713522,0.04860661049902791,0.04860661049902791,0.04860661049902791,0.04860661049902791,0.04860661049902791,0.09073233959818527,0.07582631237848345,0.06545690213869085,0.06545690213869085,0.07582631237848345,0.05119896305897605,0.05119896305897605,0.029163966299416772,0.05119896305897605,0.014906027219701896,0.014906027219701896,0.007128969539857432,0.010369410239792628,0.010369410239792628,473,7,Wellcome Collection,Gilbert 1600,35,https://wellcomecollection.org/works/e4gk8xu9,https://wellcomecollection.org/works/e4gk8xu9/items,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,I believe the digital images come from copy 1.,,Yes,"Letter by Silvanus Phillips Thompson: This book is much rarer than the first folio Shakespeare, for while of that work no fewer than 156 copies are known to exist, there are only 68 copies of the first folio Gilbert known, and only two have been sold in the book auctions in the last twenty years. (see #785)",,Yes,A+
1464,0.1382978723404255,0.03191489361702128,0.03191489361702128,0.03191489361702128,0.03191489361702128,0.03191489361702128,0.10638297872340426,0.10638297872340426,0.06382978723404255,0.06382978723404255,0.10638297872340426,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,479,7,Smith College,Gilbert 1600,35,https://fcaw.library.umass.edu/F/?func=direct&doc_number=012652459&doc_library=FCL01,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"There is a list of errata in the back of the book, and it seems that a past reader fixed these mistakes by hand. It also seems that he made some of his own corrections and marginalia.
I am listing all instances below, divided by category.
Listed Errata: Pages 9, 61, 62, 72, 142, 211, 230
Unlisted Errata: Pages 14, 22, 47
Other Marginalia: Pages 38, 42, 67",,Yes,B
1471,0.1259842519685039,0.02952755905511813,0.02952755905511813,0.02952755905511813,0.02952755905511813,0.02952755905511813,0.13582677165354323,0.13582677165354323,0.08464566929133867,0.08464566929133867,0.13582677165354323,0.01181102362204725,0.01181102362204725,0.01181102362204725,0.01181102362204725,0.0,0.0,0.0,0.05118110236220478,0.05118110236220478,486,7,Cushing/Whitney Medical Library,Gilbert 1600,35,https://hdl.handle.net/10079/bibid/3306073,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1473,0.13061224489795925,0.02448979591836733,0.02448979591836733,0.02448979591836733,0.02448979591836733,0.02448979591836733,0.10612244897959187,0.09387755102040818,0.09387755102040818,0.09387755102040818,0.09387755102040818,0.06326530612244896,0.06326530612244896,0.012244897959183668,0.06326530612244896,0.012244897959183668,0.012244897959183668,0.0387755102040816,0.0,0.0,488,7,"Columbia University Libraries, Butler Library",Gilbert 1600,35,https://clio.columbia.edu/catalog/5537406,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,,,,Yes,"The volume contains the Gilbert first, followed by three titles by Joseph Scaliger. The Gilbert has only a little annotation. For example, there is underlining on pages 7, 12, 13, and 17 (but I saw none on the intervening pages). There was a correction on page 11 to the Greek text, and a marginal note on page 19. The annotation continues in this vein, but sparsely.
I am attaching a pdf with images:
images 1-3 the extensive annotation in the front endleaves
images 4-5 the title page of the Gilbert and a closeup of the signature of the title page
images 6-8  the annotations to pages 11, 17, and 19, as examples of what is there.
There are more substantial annotations to the Scaliger titles. I will send a pdf of those three title pages and sample annotations in a separate email (my email system is sensitive to the size of my attachments)
Yes, the first three images on the pdf were of the  front endleaves of the volume, with their extensive annotations and the diagram.  The first image is the recto of the first free endleaf; the second is the recto of that leaf; the third is the recto of the next leaf.  We have no information about the signature.
    I have attached a pdf with the first seven pages with underlinings or annotations (aside from the three included in yesterday's pdf) in the Gilbert, STC 11883. I am sorry that I don't have time to go through the entire work for you.",Willebrord Snellius?,Yes,A
1474,0.13157894736842105,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.10526315789473685,0.10526315789473685,0.052631578947368425,0.052631578947368425,0.10526315789473685,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.0,0.0,0.0,0.052631578947368425,0.052631578947368425,489,7,"Trinity College, The Watkinson Library",Gilbert 1600,35,https://ctw-tc.primo.exlibrisgroup.com/permalink/01CTW_TC/anc2jj/alma993796433703767,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I have examined our copy and can say that there are no marginal annotations in our copy. The only markings made by its previous owner(s) were 1) an ownership inscription at the lower right edge of the title page and 2) a series of textual corrections suggested by the errata instructions that appear on page 240 of the text.
The textual corrections were all made directly to the text (i.e. not supralinearly or in the margin) and occur on pages 9, 11, 47, 62, 72, 130, 142, and 230. On pg. 240 the errata instructions (still legible) were crossed out by a series of diagonal strokes. ",,Yes,B
1476,0.10869565217391307,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.11801242236024846,0.0807453416149068,0.0590062111801242,0.0590062111801242,0.0807453416149068,0.09937888198757763,0.09937888198757763,0.04658385093167701,0.09937888198757763,0.037267080745341616,0.037267080745341616,0.015527950310559006,0.021739130434782608,0.021739130434782608,491,7,"Brown University Library, John Carter Brown Library",Gilbert 1600,35,https://bruknow.library.brown.edu/permalink/01BU_INST/9mvq88/alma991031643669706966,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Unfortunately, as much as I would enjoy looking through our copy of the Gilbert (1-SIZE D600 G466d), we lack the staff resources to conduct a thorough examination. As described in the catalog record, the volume is fragile, with a detached cover and pages, and there are manuscript annotations scattered through (I've seen three in a not-very-thorough viewing). I could send a sampling, but I don't know if this will be helpful to you?",,,,,Yes,B
1477,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,492,7,Brandeis Library,Gilbert 1600,35,https://search.library.brandeis.edu/permalink/01BRAND_INST/nmaao4/alma9910846000101921,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,"Donated by Bern Dibner
Bernardus ... Legit anno MDC#LI
",Yes,B
1478,0.15960912052117276,0.10423452768729641,0.10423452768729641,0.10423452768729641,0.10423452768729641,0.10423452768729641,0.05863192182410421,0.05863192182410421,0.04885993485342018,0.04885993485342018,0.05863192182410421,0.0065146579804560255,0.0065146579804560255,0.0065146579804560255,0.0065146579804560255,0.0,0.0,0.0,0.009771986970684038,0.009771986970684038,493,7,"McGill University Library, Osler Library of the History of Medicine",Gilbert 1600,35,https://mcgill.on.worldcat.org/v2/oclc/4334222,http://public-content.library.mcgill.ca/digitization/osl_guilielmi-gilberti-colcestrensis_folioWZ250G466g1600.pdf,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,,,,,"Very briefly, there are marks in the book, but not really notes. I attached a few examples of the types of marks, including chapter headings. The mark on p. 18 is the only one of its kind, and I didn't spot anything more elaborate. I didn't take picture of the corrections, of which there are a few, including a comment in pencil that I believe would have been made by the first Osler Librarian, W.W. Francis (sorry I took out the slip before taking a picture of that). Then there are several instances of underlining, without comment.",,Yes,A+
1482,0.1608695652173913,0.05217391304347827,0.05217391304347827,0.05217391304347827,0.05217391304347827,0.05217391304347827,0.10000000000000002,0.09130434782608697,0.09130434782608697,0.09130434782608697,0.09130434782608697,0.026086956521739136,0.026086956521739136,0.01739130434782609,0.026086956521739136,0.008695652173913045,0.008695652173913045,0.0,0.0,0.0,497,7,Lafayette College libraries,Gilbert 1600,35,https://libcat.lafayette.edu/Record/in00000229700,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,scans mehrfach erhalten,,Yes,english translations,,Yes,B
1483,0.11522633744855966,0.02972107910379515,0.02972107910379515,0.02972107910379515,0.02972107910379515,0.02972107910379515,0.1083676268861454,0.07864654778235025,0.06127114769090077,0.06127114769090077,0.07864654778235025,0.07087334247828074,0.07087334247828074,0.02423411065386374,0.07087334247828074,0.02972107910379515,0.02972107910379515,0.016918152720621856,0.017375400091449472,0.017375400091449472,498,7,The Morgan Library,Gilbert 1600,35,http://corsair.themorgan.org/vwebv/holdingsInfo?bibId=173057,,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,,"Printed and handwritten bookseller's description, and facsimile of title page of the 1628 edition, originally laid in, now in departmental file.",,Yes,,"Buddle Atkinson (family), armorial bookplate, about 1850 (front pastedown); Alfred M. Mayer, May 1872, and Alfred G. Mayer, signatures (front endleaf 1 verso) and Mayer (family), armorial bookplate (rear pastedown); Pierpont Morgan Library, gift of A. Hyatt Mayor, 1969.",Yes,A+
1484,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,7,"Smithsonian Libraries, Dibner Library",Gilbert 1600,35,https://siris-libraries.si.edu/ipac20/ipac.jsp?menu=search&aspect=power&profile=liball&index=UTILEXP&term=4334222,https://archive.org/details/GuilielmiGilber00Gilb,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,,,,"mark from the library of H. F. d'Aguesseau, 1668-1751 (Chancellor of France).",Yes,A+
1486,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112,501,7,"Carnegie Mellon University Libraries, Posner Memorial Collection",Gilbert 1600,35,https://cmu.primo.exlibrisgroup.com/permalink/01CMU_INST/6lpsnm/alma991005445709704436,http://posner.library.cmu.edu/Posner/books/book.cgi?call=538_G46D,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,,,,,,,Yes,A+
1490,0.16371681415929207,0.11061946902654869,0.11061946902654869,0.11061946902654869,0.11061946902654869,0.11061946902654869,0.03539823008849556,0.03539823008849556,0.02654867256637167,0.02654867256637167,0.03539823008849556,0.02654867256637167,0.02654867256637167,0.02654867256637167,0.02654867256637167,0.0,0.0,0.0,0.00884955752212389,0.00884955752212389,505,7,The Lilly Library,Gilbert 1600,35,https://iucat.iu.edu/catalog/7469820,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1491,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,7,The Bakken Museum Library,Gilbert 1633,37,http://bakken.worldcat.org/oclc/18129278,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,drawing of female and male person (man and woman)!!,,Yes,B
1494,0.11515151515151523,0.04242424242424241,0.04242424242424241,0.04242424242424241,0.04242424242424241,0.04242424242424241,0.09393939393939398,0.06060606060606059,0.0303030303030303,0.0303030303030303,0.06060606060606059,0.07575757575757576,0.07575757575757576,0.04242424242424241,0.07575757575757576,0.03333333333333333,0.03333333333333333,0.0,0.0303030303030303,0.0303030303030303,509,7,"Linda Hall Library of Science, Engineering & Technology",Gilbert 1600,35,https://catalog.lindahall.org/permalink/01LINDAHALL_INST/19lda7s/alma995515223405961,https://catalog.lindahall.org/discovery/delivery/01LINDAHALL_INST:LHL/1289407950005961?lang=en&viewerServiceCode=AlmaViewer,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,Yes,A+
1497,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,7,Harry Ransom Center,Gilbert 1600,35,https://search.lib.utexas.edu/permalink/01UTAU_INST/be14ds/alma991058035707306011,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Sheet 4v has different state in this copy.,Yes,"I have examined both volumes, cover to cover, and there is only one page in one volume, the London ed. of 1600, that has an early annotation. Our copy has a library stamp on the title-page that I have not yet identified, and there is a single annotation near the beginning in an early (or earlyish) hand
",,Yes,B
1498,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.11111111111111112,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.11111111111111112,513,7,"The Bancroft Library, University of California",Gilbert 1600,35,https://search.library.berkeley.edu/permalink/01UCS_BER/1thfj9n/alma991008831199706532,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1499,0.1037735849056604,0.028301886792452827,0.028301886792452827,0.028301886792452827,0.028301886792452827,0.028301886792452827,0.11320754716981134,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.07547169811320756,0.0,0.07547169811320756,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.0,0.0,514,7,Stanford Libraries,Gilbert 1600,35,https://searchworks.stanford.edu/view/1214752,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"identisch mit #750? Nein
Our edition is different than the image you provided, and I have included a photograph.",,,"There are a number of pages with an ""X"" in the margin but I can't tell if that is modern or not. There are a few legitimate annotations. Of interest is the cover, which was old paper used for the support. I scanned those, also.","Herbert McLean Evans
It appears this book came with the Barchas Collection in 1986, and there in a note about the previous owner:  Provenance: Herbert McLean Evans (bookplate).",Yes,B
1500,0.12141779788838623,0.020361990950226207,0.020361990950226207,0.020361990950226207,0.020361990950226207,0.020361990950226207,0.1123680241327301,0.07541478129713422,0.06711915535444944,0.06711915535444944,0.07541478129713422,0.08144796380090501,0.08144796380090501,0.03393665158371036,0.08144796380090501,0.036953242835595715,0.036953242835595715,0.010558069381598775,0.00829562594268475,0.00829562594268475,515,7,Claremont Colleges Library,Gilbert 1600,35,https://ccl.on.worldcat.org/v2/search/detail/4334222?queryString=no%3A4334222,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,,,Yes,I consulted the volume today and found annotations on 140 pages. french translation,,Yes,A+
1501,0.14529914529914525,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.09401709401709403,0.07692307692307693,0.07692307692307693,0.05128205128205129,0.05128205128205129,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641025644,0.025641025641025644,516,7,The Huntington Library,Gilbert 1600,35,https://catalog.huntington.org/record=b1705440,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Provenance: Blind, embossed stamp of Carnegie Institution of Washington, Mount Wilson Observatory, on front endleaf.
Provenance: Ms. signature of Iacobus Broun on p. 1.
Library has another copy: HEH 59932.
Bound in brown polished calf boards with triple-ruled gilt-stamped frame on covers; gilt-stamped spine panels. Binding signed by Root & Son.
On permanent loan from Mount Wilson and Las Campanas Observatories. ",,,"The first item below, whose correct call number is 487000:0306, has a few underlines and spelling corrections near the beginning.",Ms. signature of Iacobus Broun on p. 1.,Yes,B
1504,0.14400000000000004,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.09599999999999999,0.055999999999999994,0.055999999999999994,0.023999999999999997,0.023999999999999997,0.055999999999999994,0.023999999999999997,0.023999999999999997,0.023999999999999997,0.023999999999999997,0.0,0.0,0.0,0.032,0.032,519,7,The Huntington Library,Gilbert 1633,37,https://catalog.huntington.org/record=b1774050,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,," 711434 has several notes of the form shown attached, and the owner signed and dated each section as he finished it. ","Del Cav. Francesco Maria Naldini (Firenze, 1673",Yes,B
1508,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,523,7,"Cornell University Library, Carl A. Kroch Library",Gilbert 1600,35,https://newcatalog.library.cornell.edu/catalog/4988598,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,ed. corr. checked via Form,,,,,Yes,B
1512,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,527,7,Boston Athenæum,Gilbert 1633,37,http://catalog.bostonathenaeum.org/vwebv/holdingsInfo?bibId=218867,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I checked and wasn't surprised not to see marginalia. The library, even from our founding in 1807, preferred clean copies. I attach two images: one of the title page with a couple handwritten additions and page 219 where the printed marginalia note differed from other pages.",,Yes,B
1515,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,7,University of Oklahoma Libraries,Gilbert 1633,37,https://ou-primo.hosted.exlibrisgroup.com/permalink/f/sl6asd/NORMANLAW_ALMA21406431770002042,https://repository.ou.edu/uuid/80b5fb92-cff1-5262-9f14-61cd7477e5f7?solr_nav%5Bid%5D=7b2201e4f243f69be74c&solr_nav%5Bpage%5D=0&solr_nav%5Boffset%5D=2#page/1/mode/2up,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,,engravings bound within respective chapter,,"I did as you requested and looked at the book this morning and found no annotations within the text.  I found some ownership and sales marks on the front pastedown, the recto of the first free end paper, and the bottom of the title page.",,Yes,A+
1516,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,531,7,Caird Library and Archive,Gilbert 1600,35,https://www.rmg.co.uk/collections/library/rmgl-12403,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,more on request,,,,,Yes,B
1517,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,532,7,Othmer Library of Chemical History,Gilbert 1633,37,https://othmerlib.sciencehistory.org/search/o18129278,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"I have thoroughly examined both copies of Gilbert and I am very sorry to report that neither has a single annotation.  They are both very clean and boring.
The 1633 edition has the owner’s name on the title page, which you can see by clicking on the thumbnail image on the catalog listing, https://othmerlib.sciencehistory.org/record=b1033707~S2, but that is it.","Roy G. Neville; purchase; 2004.
Provenance: Owner's name inscribed in ink on t. p.: ""D. Rutherford.""
Provenance: Stamp in black ink on verso of plate facing p. 169: ""Ex Libris Medicae Societatis Edinensis.""",Yes,B
